order_id,customer_id,product_id,order_date,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,delivery_distance_km,expected_delivery_days,order_month,order_day_of_week,category,payment_type,discount_bucket,price_bucket,returned
O021084,C02796,P01108,2025-07-11 20:38:32.337808,1169.15,4.13,0.246,61,9,1,0.1111111111111111,1,31.7,9.4,3,7,4,Fashion,Wallet,High,Mid,0
O021085,C00099,P00409,2025-07-11 20:51:38.597464,795.04,4.26,0.0616,47,8,1,0.125,1,0.0,20.6,4,7,4,Books,COD,Low,Mid,0
O021086,C06527,P00817,2025-07-11 21:04:44.857121,968.09,4.28,0.1871,18,9,0,0.0,1,22.0,43.8,3,7,4,Footwear,UPI,Medium,Mid,0
O021087,C01013,P01584,2025-07-11 21:17:51.116777,1796.0,4.7,0.2652,29,8,4,0.5,1,19.4,16.2,3,7,4,Fashion,Debit Card,Medium,Premium,1
O021088,C07815,P02225,2025-07-11 21:30:57.376434,150.0,3.74,0.2041,39,7,1,0.1428571428571428,1,33.3,16.3,3,7,4,Footwear,Credit Card,High,Budget,0
O021089,C06569,P02210,2025-07-11 21:44:03.636090,318.56,3.74,0.1167,25,8,5,0.625,1,16.5,6.2,3,7,4,Home & Kitchen,Credit Card,Medium,Budget,1
O021090,C03833,P01302,2025-07-11 21:57:09.895747,1166.98,4.33,0.1109,55,5,1,0.2,2,13.7,19.8,4,7,4,Home & Kitchen,Wallet,Medium,Mid,0
O021091,C00439,P01630,2025-07-11 22:10:16.155403,328.2,4.11,0.0606,21,3,0,0.0,1,39.2,4.9,3,7,4,Beauty,Credit Card,High,Budget,0
O021092,C03479,P00570,2025-07-11 22:23:22.415060,2387.13,4.57,0.1266,37,9,5,0.5555555555555556,2,24.9,7.8,3,7,4,Home & Kitchen,Wallet,Medium,Premium,0
O021093,C04363,P01474,2025-07-11 22:36:28.674716,1780.19,4.06,0.0843,41,5,2,0.4,1,10.2,19.7,2,7,4,Beauty,COD,Medium,Premium,0
O021094,C01423,P01272,2025-07-11 22:49:34.934373,2418.91,4.08,0.0942,45,3,1,0.3333333333333333,1,3.6,31.3,3,7,4,Home & Kitchen,UPI,Low,Premium,0
O021095,C01957,P01744,2025-07-11 23:02:41.194029,781.38,3.5,0.0333,42,11,9,0.8181818181818182,2,24.6,9.3,2,7,4,Beauty,UPI,Medium,Mid,0
O021096,C05121,P01919,2025-07-11 23:15:47.453686,1699.88,4.46,0.1837,56,8,2,0.25,1,16.7,26.0,4,7,4,Footwear,UPI,Medium,Premium,1
O021097,C02919,P01062,2025-07-11 23:28:53.713342,421.39,4.09,0.0831,57,5,0,0.0,1,20.5,1.6,2,7,4,Sports,UPI,Medium,Budget,0
O021098,C00461,P02397,2025-07-11 23:41:59.972999,291.56,4.38,0.1297,51,7,2,0.2857142857142857,2,18.2,11.7,2,7,4,Beauty,Debit Card,Medium,Budget,0
O021099,C01800,P00271,2025-07-11 23:55:06.232655,4807.23,3.88,0.1631,42,14,1,0.0714285714285714,1,20.4,14.2,3,7,4,Home & Kitchen,UPI,Medium,Premium,0
O021100,C03794,P00458,2025-07-12 00:08:12.492312,610.51,3.89,0.1369,48,6,0,0.0,1,34.5,6.5,4,7,5,Electronics,Debit Card,High,Mid,0
O021101,C04918,P00295,2025-07-12 00:21:18.751968,367.59,4.12,0.2947,30,7,1,0.1428571428571428,1,8.1,18.7,3,7,5,Fashion,UPI,Low,Budget,1
O021102,C04635,P02387,2025-07-12 00:34:25.011625,1751.18,3.95,0.2428,22,10,4,0.4,1,18.4,43.5,4,7,5,Fashion,Credit Card,Medium,Premium,1
O021103,C00438,P00226,2025-07-12 00:47:31.271281,1782.24,4.09,0.1934,61,5,2,0.4,3,22.4,5.1,3,7,5,Footwear,UPI,Medium,Premium,0
O021104,C01742,P02376,2025-07-12 01:00:37.530938,1643.43,4.76,0.0897,52,9,0,0.0,1,29.0,10.5,3,7,5,Electronics,COD,High,Premium,0
O021105,C03102,P00088,2025-07-12 01:13:43.790594,829.84,3.93,0.1052,24,11,2,0.1818181818181818,1,31.5,29.2,4,7,5,Beauty,Credit Card,High,Mid,0
O021106,C03773,P00614,2025-07-12 01:26:50.050251,4412.53,3.77,0.0329,42,8,2,0.25,2,13.0,10.9,4,7,5,Books,UPI,Medium,Premium,0
O021107,C05898,P00164,2025-07-12 01:39:56.309907,318.16,2.93,0.142,63,5,1,0.2,1,17.3,3.1,2,7,5,Books,Debit Card,Medium,Budget,0
O021108,C05765,P02207,2025-07-12 01:53:02.569564,898.52,4.2,0.1157,32,8,4,0.5,1,33.6,18.3,3,7,5,Home & Kitchen,Credit Card,High,Mid,0
O021109,C03888,P02199,2025-07-12 02:06:08.829220,1709.45,4.0,0.0307,26,7,1,0.1428571428571428,4,40.0,38.5,3,7,5,Beauty,Debit Card,High,Premium,1
O021110,C04961,P00543,2025-07-12 02:19:15.088877,1156.91,3.66,0.1608,35,5,1,0.2,3,12.6,14.8,3,7,5,Electronics,UPI,Medium,Mid,0
O021111,C04551,P01146,2025-07-12 02:32:21.348533,2612.8,4.32,0.2757,20,8,0,0.0,1,10.0,2.5,3,7,5,Footwear,Debit Card,Low,Premium,1
O021112,C01790,P02167,2025-07-12 02:45:27.608190,1122.5,3.94,0.261,53,5,0,0.0,2,13.1,19.4,3,7,5,Fashion,Credit Card,Medium,Mid,0
O021113,C02691,P02334,2025-07-12 02:58:33.867846,2318.53,3.37,0.2284,52,8,0,0.0,2,29.5,36.1,3,7,5,Fashion,Debit Card,High,Premium,1
O021114,C01139,P02133,2025-07-12 03:11:40.127503,2906.98,4.06,0.127,52,8,1,0.125,2,17.2,24.5,4,7,5,Home & Kitchen,UPI,Medium,Premium,0
O021115,C05189,P02263,2025-07-12 03:24:46.387159,741.08,4.02,0.257,56,4,0,0.0,1,37.5,25.3,3,7,5,Fashion,COD,High,Mid,0
O021116,C05736,P02475,2025-07-12 03:37:52.646816,565.71,4.09,0.1556,44,4,1,0.25,1,27.6,20.4,4,7,5,Sports,Credit Card,High,Mid,0
O021117,C07271,P00665,2025-07-12 03:50:58.906472,1016.53,4.02,0.1149,32,5,0,0.0,3,32.9,31.5,3,7,5,Home & Kitchen,UPI,High,Mid,0
O021118,C04372,P01560,2025-07-12 04:04:05.166129,12783.85,3.96,0.1165,25,5,2,0.4,1,21.6,7.0,3,7,5,Sports,Debit Card,Medium,Luxury,1
O021119,C05513,P00714,2025-07-12 04:17:11.425785,5571.49,4.16,0.0391,60,10,1,0.1,1,0.0,6.4,3,7,5,Books,Debit Card,Low,Luxury,0
O021120,C01783,P00767,2025-07-12 04:30:17.685442,10580.37,3.94,0.1549,19,8,2,0.25,2,0.0,19.7,4,7,5,Electronics,UPI,Low,Luxury,0
O021121,C03151,P00177,2025-07-12 04:43:23.945098,430.64,4.49,0.0332,51,9,0,0.0,1,25.0,20.7,2,7,5,Electronics,Credit Card,Medium,Budget,0
O021122,C02588,P00400,2025-07-12 04:56:30.204755,457.85,3.87,0.148,33,9,0,0.0,1,30.0,34.8,3,7,5,Electronics,Wallet,High,Budget,0
O021123,C00459,P01613,2025-07-12 05:09:36.464411,1997.36,4.23,0.2182,57,8,2,0.25,1,13.9,9.1,3,7,5,Fashion,Credit Card,Medium,Premium,0
O021124,C05923,P01811,2025-07-12 05:22:42.724068,901.98,4.87,0.2162,48,4,3,0.75,1,7.1,13.8,2,7,5,Footwear,Credit Card,Low,Mid,1
O021125,C03492,P01979,2025-07-12 05:35:48.983724,1118.19,4.3,0.02,47,7,0,0.0,1,6.6,28.0,4,7,5,Books,UPI,Low,Mid,0
O021126,C01809,P01885,2025-07-12 05:48:55.243381,2858.81,3.28,0.2174,22,5,1,0.2,1,12.1,32.7,3,7,5,Fashion,UPI,Medium,Premium,0
O021127,C05389,P00172,2025-07-12 06:02:01.503037,449.82,4.37,0.2324,41,11,4,0.3636363636363636,1,22.1,25.0,4,7,5,Fashion,Debit Card,Medium,Budget,0
O021128,C04868,P01662,2025-07-12 06:15:07.762694,1288.32,3.29,0.2134,33,7,0,0.0,1,2.3,4.7,3,7,5,Fashion,UPI,Low,Mid,0
O021129,C07410,P02137,2025-07-12 06:28:14.022350,417.72,4.28,0.1527,20,9,3,0.3333333333333333,1,0.0,18.4,4,7,5,Sports,Debit Card,Low,Budget,0
O021130,C02928,P02143,2025-07-12 06:41:20.282007,1362.3,4.32,0.1705,33,4,0,0.0,1,0.0,21.9,3,7,5,Footwear,UPI,Low,Mid,0
O021131,C01815,P00407,2025-07-12 06:54:26.541663,546.19,3.61,0.1507,59,13,6,0.4615384615384615,2,4.6,31.4,5,7,5,Home & Kitchen,Credit Card,Low,Mid,0
O021132,C01358,P02225,2025-07-12 07:07:32.801320,150.0,3.74,0.2041,24,6,0,0.0,1,34.3,9.4,3,7,5,Footwear,UPI,High,Budget,0
O021133,C06282,P00159,2025-07-12 07:20:39.060976,1585.23,4.38,0.1234,32,9,3,0.3333333333333333,1,15.3,40.7,3,7,5,Electronics,COD,Medium,Premium,0
O021134,C00251,P01758,2025-07-12 07:33:45.320633,668.56,4.3,0.1175,26,14,5,0.3571428571428571,1,0.0,31.2,2,7,5,Books,Credit Card,Low,Mid,0
O021135,C05023,P00433,2025-07-12 07:46:51.580289,1994.08,3.71,0.2642,50,6,0,0.0,1,18.1,8.8,3,7,5,Fashion,UPI,Medium,Premium,1
O021136,C04809,P01787,2025-07-12 07:59:57.839945,6472.77,3.73,0.2721,36,6,1,0.1666666666666666,2,11.6,1.5,3,7,5,Footwear,Wallet,Medium,Luxury,0
O021137,C00378,P00672,2025-07-12 08:13:04.099602,958.37,3.65,0.1328,53,10,4,0.4,1,28.5,12.6,4,7,5,Electronics,COD,High,Mid,1
O021138,C04162,P02034,2025-07-12 08:26:10.359258,3209.06,4.03,0.239,36,10,0,0.0,2,27.9,9.7,3,7,5,Fashion,UPI,High,Premium,0
O021139,C03256,P00119,2025-07-12 08:39:16.618915,1698.69,3.27,0.1041,26,7,1,0.1428571428571428,1,17.4,39.4,4,7,5,Beauty,UPI,Medium,Premium,0
O021140,C05645,P01313,2025-07-12 08:52:22.878571,1177.42,4.21,0.1668,46,9,3,0.3333333333333333,1,0.0,1.5,3,7,5,Home & Kitchen,UPI,Low,Mid,0
O021141,C01420,P01354,2025-07-12 09:05:29.138228,584.62,4.08,0.1072,40,9,1,0.1111111111111111,2,16.3,8.6,3,7,5,Home & Kitchen,COD,Medium,Mid,0
O021142,C02143,P00002,2025-07-12 09:18:35.397884,700.96,4.65,0.0327,63,6,4,0.6666666666666666,2,14.0,10.1,2,7,5,Beauty,UPI,Medium,Mid,1
O021143,C06227,P00553,2025-07-12 09:31:41.657541,1105.64,4.39,0.139,45,7,1,0.1428571428571428,3,0.9,23.7,3,7,5,Electronics,Credit Card,Low,Mid,0
O021144,C04736,P01555,2025-07-12 09:44:47.917197,150.0,3.65,0.1888,37,4,1,0.25,1,31.3,4.7,3,7,5,Fashion,Wallet,High,Budget,0
O021145,C04834,P01335,2025-07-12 09:57:54.176854,1827.97,3.84,0.0881,29,6,1,0.1666666666666666,3,15.6,35.0,3,7,5,Home & Kitchen,COD,Medium,Premium,1
O021146,C00208,P02247,2025-07-12 10:11:00.436510,375.45,3.04,0.0984,63,7,1,0.1428571428571428,1,31.3,36.9,3,7,5,Electronics,UPI,High,Budget,0
O021147,C00383,P02247,2025-07-12 10:24:06.696167,375.45,3.04,0.0984,62,9,4,0.4444444444444444,2,14.8,14.3,4,7,5,Electronics,Credit Card,Medium,Budget,0
O021148,C06949,P02442,2025-07-12 10:37:12.955823,2274.72,4.62,0.1422,35,11,4,0.3636363636363636,2,30.3,23.1,3,7,5,Electronics,Credit Card,High,Premium,1
O021149,C01088,P01508,2025-07-12 10:50:19.215480,730.82,4.0,0.1996,64,5,0,0.0,1,24.1,6.8,2,7,5,Footwear,COD,Medium,Mid,1
O021150,C05174,P02066,2025-07-12 11:03:25.475136,367.81,3.76,0.1751,33,9,0,0.0,2,15.4,6.4,3,7,5,Footwear,UPI,Medium,Budget,0
O021151,C02000,P01537,2025-07-12 11:16:31.734793,161.34,4.44,0.1091,31,9,0,0.0,1,22.5,25.4,3,7,5,Home & Kitchen,COD,Medium,Budget,0
O021152,C05316,P01832,2025-07-12 11:29:37.994449,185.32,4.81,0.1046,44,9,0,0.0,3,31.4,8.8,4,7,5,Home & Kitchen,UPI,High,Budget,0
O021153,C02868,P01526,2025-07-12 11:42:44.254106,1766.74,4.01,0.2808,25,7,2,0.2857142857142857,1,13.4,12.8,3,7,5,Fashion,Credit Card,Medium,Premium,0
O021154,C03149,P00565,2025-07-12 11:55:50.513762,613.2,3.83,0.0608,64,5,2,0.4,1,17.3,7.0,2,7,5,Beauty,COD,Medium,Mid,0
O021155,C07222,P00037,2025-07-12 12:08:56.773419,1241.71,3.76,0.0541,48,7,2,0.2857142857142857,1,11.6,36.6,4,7,5,Electronics,UPI,Medium,Mid,0
O021156,C05853,P01412,2025-07-12 12:22:03.033075,2222.69,2.92,0.1442,30,12,0,0.0,1,7.0,11.9,3,7,5,Sports,Debit Card,Low,Premium,0
O021157,C04261,P01937,2025-07-12 12:35:09.292732,466.47,4.33,0.2141,28,10,6,0.6,1,29.7,23.6,3,7,5,Fashion,Credit Card,High,Budget,1
O021158,C01515,P02108,2025-07-12 12:48:15.552388,185.28,3.58,0.1231,29,6,2,0.3333333333333333,1,30.4,11.3,3,7,5,Home & Kitchen,Credit Card,High,Budget,0
O021159,C05804,P01102,2025-07-12 13:01:21.812045,1925.77,4.79,0.2966,61,11,2,0.1818181818181818,1,32.1,12.8,4,7,5,Fashion,COD,High,Premium,0
O021160,C02361,P01930,2025-07-12 13:14:28.071701,225.15,4.56,0.0895,48,7,1,0.1428571428571428,1,21.1,4.5,4,7,5,Electronics,UPI,Medium,Budget,0
O021161,C04629,P00957,2025-07-12 13:27:34.331358,531.82,3.81,0.0562,53,5,1,0.2,1,20.3,2.2,2,7,5,Books,UPI,Medium,Mid,0
O021162,C00996,P02073,2025-07-12 13:40:40.591014,322.07,4.66,0.0824,47,4,0,0.0,1,12.5,17.1,4,7,5,Sports,UPI,Medium,Budget,0
O021163,C05955,P01743,2025-07-12 13:53:46.850671,375.15,4.38,0.0967,49,6,1,0.1666666666666666,1,10.1,5.9,2,7,5,Electronics,Credit Card,Medium,Budget,1
O021164,C05168,P01807,2025-07-12 14:06:53.110327,485.84,3.45,0.1635,27,4,3,0.75,1,29.9,42.0,4,7,5,Footwear,COD,High,Budget,1
O021165,C01316,P00736,2025-07-12 14:19:59.369984,630.39,4.03,0.2387,32,9,1,0.1111111111111111,2,27.6,13.4,2,7,5,Fashion,COD,High,Mid,1
O021166,C02393,P02333,2025-07-12 14:33:05.629640,1455.2,4.14,0.0604,47,9,3,0.3333333333333333,1,0.0,5.1,2,7,5,Sports,Credit Card,Low,Mid,0
O021167,C01550,P01852,2025-07-12 14:46:11.889297,150.0,3.52,0.1966,18,8,1,0.125,2,14.1,1.2,2,7,5,Fashion,COD,Medium,Budget,1
O021168,C02591,P02462,2025-07-12 14:59:18.148953,283.13,4.28,0.1157,21,8,1,0.125,1,4.5,2.0,3,7,5,Beauty,COD,Low,Budget,0
O021169,C05930,P01544,2025-07-12 15:12:24.408610,4421.08,3.94,0.2477,30,7,0,0.0,3,0.0,21.1,3,7,5,Fashion,UPI,Low,Premium,1
O021170,C04332,P01944,2025-07-12 15:25:30.668266,478.05,3.78,0.2494,30,5,1,0.2,1,17.0,14.0,3,7,5,Fashion,Credit Card,Medium,Budget,0
O021171,C03012,P01062,2025-07-12 15:38:36.927923,421.39,4.09,0.0831,41,6,3,0.5,1,32.6,10.0,1,7,5,Sports,Debit Card,High,Budget,0
O021172,C06519,P00107,2025-07-12 15:51:43.187579,1461.61,4.44,0.2103,27,1,0,0.0,2,18.6,16.3,2,7,5,Footwear,Debit Card,Medium,Mid,0
O021173,C06785,P02364,2025-07-12 16:04:49.447236,311.87,5.0,0.102,29,6,5,0.8333333333333334,1,15.5,22.3,3,7,5,Sports,COD,Medium,Budget,0
O021174,C07426,P00558,2025-07-12 16:17:55.706892,1055.48,2.95,0.2319,64,8,3,0.375,1,21.2,4.4,3,7,5,Fashion,Debit Card,Medium,Mid,1
O021175,C02843,P01634,2025-07-12 16:31:01.966549,12126.61,4.2,0.0757,53,9,1,0.1111111111111111,1,23.1,16.6,3,7,5,Books,UPI,Medium,Luxury,0
O021176,C06579,P00144,2025-07-12 16:44:08.226205,6190.67,4.16,0.1081,24,13,0,0.0,1,33.0,19.3,2,7,5,Electronics,Wallet,High,Luxury,1
O021177,C07226,P01951,2025-07-12 16:57:14.485862,769.64,5.0,0.1823,46,11,0,0.0,3,7.6,23.2,4,7,5,Home & Kitchen,Debit Card,Low,Mid,0
O021178,C04344,P00578,2025-07-12 17:10:20.745518,275.42,4.37,0.184,30,6,1,0.1666666666666666,1,22.1,14.7,3,7,5,Fashion,Credit Card,Medium,Budget,0
O021179,C01048,P01180,2025-07-12 17:23:27.005175,5314.32,4.29,0.2343,46,13,2,0.1538461538461538,2,13.4,10.8,2,7,5,Footwear,UPI,Medium,Luxury,0
O021180,C07510,P01314,2025-07-12 17:36:33.264831,3309.22,4.34,0.142,39,9,0,0.0,1,2.6,21.3,3,7,5,Home & Kitchen,Debit Card,Low,Premium,0
O021181,C00373,P00161,2025-07-12 17:49:39.524488,190.08,3.99,0.1076,37,9,3,0.3333333333333333,3,20.0,9.2,3,7,5,Beauty,COD,Medium,Budget,0
O021182,C03615,P02355,2025-07-12 18:02:45.784144,563.8,4.59,0.0934,53,5,2,0.4,2,11.3,13.2,3,7,5,Beauty,UPI,Medium,Mid,0
O021183,C00959,P01735,2025-07-12 18:15:52.043801,1711.35,4.03,0.2636,63,12,7,0.5833333333333334,4,36.4,12.9,3,7,5,Fashion,COD,High,Premium,1
O021184,C02581,P01720,2025-07-12 18:28:58.303457,401.8,5.0,0.0778,36,11,0,0.0,2,18.2,15.9,2,7,5,Sports,UPI,Medium,Budget,0
O021185,C05985,P01015,2025-07-12 18:42:04.563114,9177.33,4.16,0.0987,24,12,1,0.0833333333333333,1,11.0,20.6,4,7,5,Electronics,Credit Card,Medium,Luxury,1
O021186,C02236,P00026,2025-07-12 18:55:10.822770,1044.19,4.65,0.1226,55,7,2,0.2857142857142857,2,33.3,28.3,4,7,5,Beauty,UPI,High,Mid,0
O021187,C07756,P00346,2025-07-12 19:08:17.082427,5720.78,3.53,0.2061,62,7,0,0.0,1,42.0,12.0,2,7,5,Fashion,Credit Card,Very High,Luxury,0
O021188,C02192,P02341,2025-07-12 19:21:23.342083,792.76,4.23,0.1193,37,9,0,0.0,1,29.4,7.8,3,7,5,Electronics,Debit Card,High,Mid,0
O021189,C06256,P01096,2025-07-12 19:34:29.601740,420.19,4.14,0.1561,24,9,1,0.1111111111111111,1,17.8,55.8,5,7,5,Home & Kitchen,UPI,Medium,Budget,0
O021190,C07841,P00857,2025-07-12 19:47:35.861396,368.69,4.56,0.0652,40,14,3,0.2142857142857142,1,3.8,18.9,3,7,5,Sports,UPI,Low,Budget,0
O021191,C07588,P01125,2025-07-12 20:00:42.121053,2737.53,3.83,0.02,25,9,1,0.1111111111111111,2,22.5,21.7,2,7,5,Books,UPI,Medium,Premium,1
O021192,C06576,P02146,2025-07-12 20:13:48.380709,2515.93,4.47,0.0254,37,8,0,0.0,1,18.2,21.0,3,7,5,Books,UPI,Medium,Premium,0
O021193,C05383,P01000,2025-07-12 20:26:54.640366,660.86,3.95,0.2762,36,8,1,0.125,1,37.2,3.5,2,7,5,Fashion,Credit Card,High,Mid,0
O021194,C01236,P01633,2025-07-12 20:40:00.900022,829.72,2.81,0.1114,34,8,4,0.5,1,42.2,19.5,3,7,5,Electronics,COD,Very High,Mid,1
O021195,C05922,P02277,2025-07-12 20:53:07.159678,1433.47,4.38,0.1203,55,13,2,0.1538461538461538,2,30.4,10.0,4,7,5,Electronics,Debit Card,High,Mid,0
O021196,C05497,P02332,2025-07-12 21:06:13.419335,397.61,4.65,0.0463,54,10,4,0.4,1,24.2,16.4,3,7,5,Books,Credit Card,Medium,Budget,0
O021197,C04676,P01205,2025-07-12 21:19:19.678991,5070.84,3.68,0.1626,35,8,0,0.0,1,18.7,16.9,3,7,5,Sports,UPI,Medium,Luxury,0
O021198,C02005,P01561,2025-07-12 21:32:25.938648,965.94,3.58,0.0903,55,7,0,0.0,2,36.0,4.7,3,7,5,Electronics,UPI,High,Mid,0
O021199,C01007,P00007,2025-07-12 21:45:32.198304,1947.2,3.35,0.1207,57,9,1,0.1111111111111111,2,0.0,8.4,2,7,5,Electronics,UPI,Low,Premium,0
O021200,C01433,P02030,2025-07-12 21:58:38.457961,995.05,4.27,0.0658,26,6,2,0.3333333333333333,2,17.8,29.9,2,7,5,Books,UPI,Medium,Mid,0
O021201,C07131,P00852,2025-07-12 22:11:44.717617,364.84,4.16,0.1393,33,7,0,0.0,1,23.2,2.1,3,7,5,Home & Kitchen,UPI,Medium,Budget,0
O021202,C04711,P02252,2025-07-12 22:24:50.977274,2005.53,3.41,0.1481,31,8,2,0.25,1,6.2,8.0,3,7,5,Sports,UPI,Low,Premium,1
O021203,C03239,P01517,2025-07-12 22:37:57.236930,3935.84,4.08,0.1017,59,4,0,0.0,1,4.8,22.4,3,7,5,Electronics,Credit Card,Low,Premium,0
O021204,C02276,P00503,2025-07-12 22:51:03.496587,331.87,4.19,0.1909,37,8,1,0.125,1,31.8,16.9,3,7,5,Footwear,Credit Card,High,Budget,0
O021205,C04339,P02374,2025-07-12 23:04:09.756243,972.29,3.77,0.1978,52,6,2,0.3333333333333333,1,0.0,43.6,4,7,5,Fashion,Wallet,Low,Mid,0
O021206,C06482,P00638,2025-07-12 23:17:16.015900,1000.67,4.55,0.039,60,4,0,0.0,2,22.9,9.9,3,7,5,Books,COD,Medium,Mid,0
O021207,C05824,P01499,2025-07-12 23:30:22.275556,1630.1,4.29,0.2424,25,3,2,0.6666666666666666,1,12.2,31.2,4,7,5,Fashion,UPI,Medium,Premium,1
O021208,C00495,P00445,2025-07-12 23:43:28.535213,423.25,4.86,0.2402,31,9,2,0.2222222222222222,1,9.4,13.5,4,7,5,Fashion,UPI,Low,Budget,1
O021209,C04628,P02040,2025-07-12 23:56:34.794869,695.76,3.57,0.2034,26,8,1,0.125,1,0.0,3.2,3,7,5,Fashion,UPI,Low,Mid,0
O021210,C03979,P00468,2025-07-13 00:09:41.054526,2656.39,4.19,0.2542,43,12,4,0.3333333333333333,1,14.2,8.9,2,7,6,Fashion,Credit Card,Medium,Premium,0
O021211,C01166,P01856,2025-07-13 00:22:47.314182,1728.58,2.93,0.2177,22,7,1,0.1428571428571428,1,8.2,11.2,3,7,6,Fashion,Debit Card,Low,Premium,0
O021212,C06098,P01859,2025-07-13 00:35:53.573839,1949.83,4.4,0.2087,61,5,1,0.2,2,7.3,13.6,2,7,6,Fashion,Credit Card,Low,Premium,0
O021213,C01385,P01516,2025-07-13 00:48:59.833495,5213.7,3.5,0.0477,36,11,2,0.1818181818181818,1,14.1,24.3,4,7,6,Electronics,Debit Card,Medium,Luxury,1
O021214,C04156,P02123,2025-07-13 01:02:06.093152,1049.97,4.57,0.053,26,7,4,0.5714285714285714,3,24.4,22.6,2,7,6,Beauty,COD,Medium,Mid,0
O021215,C07474,P00358,2025-07-13 01:15:12.352808,271.22,4.22,0.0726,29,8,3,0.375,1,20.5,13.2,1,7,6,Home & Kitchen,UPI,Medium,Budget,0
O021216,C06677,P01643,2025-07-13 01:28:18.612465,1601.66,4.08,0.0682,55,8,1,0.125,1,25.9,18.4,2,7,6,Electronics,UPI,High,Premium,1
O021217,C01276,P01878,2025-07-13 01:41:24.872121,312.46,3.61,0.1905,51,8,1,0.125,2,20.3,3.3,3,7,6,Footwear,COD,Medium,Budget,0
O021218,C00909,P01334,2025-07-13 01:54:31.131778,1428.68,3.94,0.203,35,8,1,0.125,1,34.7,6.8,3,7,6,Fashion,UPI,High,Mid,0
O021219,C05398,P00253,2025-07-13 02:07:37.391434,750.94,3.61,0.246,36,8,2,0.25,1,0.0,10.3,4,7,6,Fashion,Debit Card,Low,Mid,0
O021220,C01834,P00023,2025-07-13 02:20:43.651091,740.28,4.29,0.0888,21,7,1,0.1428571428571428,1,42.6,9.2,4,7,6,Home & Kitchen,UPI,Very High,Mid,0
O021221,C04128,P01004,2025-07-13 02:33:49.910747,811.55,3.43,0.2179,22,11,0,0.0,1,21.6,19.6,3,7,6,Fashion,UPI,Medium,Mid,1
O021222,C00104,P02413,2025-07-13 02:46:56.170404,483.58,4.95,0.0367,18,10,1,0.1,1,29.4,24.9,2,7,6,Books,UPI,High,Budget,0
O021223,C06914,P00717,2025-07-13 03:00:02.430060,2117.92,4.12,0.2977,62,9,1,0.1111111111111111,1,21.2,2.4,3,7,6,Fashion,Credit Card,Medium,Premium,1
O021224,C06873,P02240,2025-07-13 03:13:08.689717,859.26,3.5,0.2416,64,5,2,0.4,1,10.6,13.2,2,7,6,Footwear,Wallet,Medium,Mid,0
O021225,C00792,P01932,2025-07-13 03:26:14.949373,1696.02,4.12,0.0976,39,5,0,0.0,1,13.0,13.4,3,7,6,Sports,UPI,Medium,Premium,0
O021226,C02468,P00915,2025-07-13 03:39:21.209030,229.98,4.28,0.2814,49,17,2,0.1176470588235294,1,31.3,12.1,3,7,6,Fashion,COD,High,Budget,0
O021227,C06590,P01218,2025-07-13 03:52:27.468686,2014.38,3.92,0.0357,40,8,2,0.25,1,16.9,9.2,2,7,6,Books,Wallet,Medium,Premium,0
O021228,C06439,P00902,2025-07-13 04:05:33.728343,1291.44,3.23,0.0678,21,14,4,0.2857142857142857,1,31.4,6.9,2,7,6,Home & Kitchen,Credit Card,High,Mid,0
O021229,C00971,P02462,2025-07-13 04:18:39.987999,283.13,4.28,0.1157,32,9,2,0.2222222222222222,1,16.2,6.9,4,7,6,Beauty,UPI,Medium,Budget,1
O021230,C01102,P01804,2025-07-13 04:31:46.247656,2045.16,4.43,0.2455,40,4,0,0.0,2,27.1,8.5,2,7,6,Fashion,UPI,High,Premium,1
O021231,C04219,P01601,2025-07-13 04:44:52.507312,651.93,3.53,0.1897,42,9,0,0.0,1,11.8,6.7,2,7,6,Footwear,UPI,Medium,Mid,0
O021232,C03415,P01748,2025-07-13 04:57:58.766969,1831.45,4.39,0.1093,46,6,1,0.1666666666666666,1,0.0,14.0,3,7,6,Beauty,Debit Card,Low,Premium,0
O021233,C02282,P00985,2025-07-13 05:11:05.026625,405.59,3.56,0.2594,34,5,1,0.2,1,13.9,7.1,3,7,6,Fashion,Wallet,Medium,Budget,0
O021234,C02481,P01715,2025-07-13 05:24:11.286282,715.93,3.59,0.0612,48,8,0,0.0,2,13.7,32.6,4,7,6,Beauty,COD,Medium,Mid,0
O021235,C00347,P02382,2025-07-13 05:37:17.545938,182.0,3.77,0.1055,64,10,4,0.4,1,15.7,14.2,3,7,6,Sports,Debit Card,Medium,Budget,0
O021236,C04899,P02171,2025-07-13 05:50:23.805595,223.29,4.03,0.2155,53,4,1,0.25,1,2.1,8.5,2,7,6,Footwear,UPI,Low,Budget,1
O021237,C01620,P00799,2025-07-13 06:03:30.065251,388.38,3.61,0.0796,64,10,0,0.0,2,31.6,8.1,2,7,6,Books,UPI,High,Budget,0
O021238,C06876,P00176,2025-07-13 06:16:36.324908,1090.45,4.31,0.1194,33,10,2,0.2,1,32.1,28.0,4,7,6,Home & Kitchen,Debit Card,High,Mid,0
O021239,C05416,P00235,2025-07-13 06:29:42.584564,4556.56,3.66,0.1144,28,8,1,0.125,1,42.0,19.9,3,7,6,Home & Kitchen,COD,Very High,Premium,0
