order_id,order_date,customer_id,product_id,category,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,payment_type,delivery_distance_km,expected_delivery_days,discount_bucket,price_bucket,order_month,order_day_of_week,returned
O038205,2025-12-14 15:57:43.916597,C04389,P00042,Fashion,2454.82,3.63,0.2728,33,12,2,0.1667,1,34.0,UPI,7.5,3,High,Premium,12,6,0
O038206,2025-12-14 16:10:50.176254,C00572,P01751,Fashion,729.99,5.0,0.2388,37,5,4,0.8,1,8.0,COD,15.1,3,Low,Mid,12,6,1
O038207,2025-12-14 16:23:56.435910,C06549,P01830,Sports,1376.86,3.45,0.1604,44,4,1,0.25,1,19.9,Debit Card,9.8,3,Medium,Mid,12,6,0
O038208,2025-12-14 16:37:02.695567,C03854,P00127,Electronics,731.86,3.56,0.1035,34,6,0,0.0,2,27.0,Credit Card,4.3,3,High,Mid,12,6,0
O038209,2025-12-14 16:50:08.955223,C05581,P02434,Home & Kitchen,1312.1,3.12,0.1422,43,7,0,0.0,1,10.0,UPI,8.0,4,Low,Mid,12,6,1
O038210,2025-12-14 17:03:15.214880,C00439,P01491,Books,552.07,3.23,0.0452,21,3,0,0.0,1,12.0,UPI,10.9,3,Medium,Mid,12,6,0
O038211,2025-12-14 17:16:21.474536,C02840,P00800,Books,198.96,4.33,0.0626,63,4,2,0.5,1,19.1,UPI,11.3,5,Medium,Budget,12,6,0
O038212,2025-12-14 17:29:27.734193,C01894,P01041,Electronics,3048.74,4.3,0.147,51,7,2,0.2857,1,0.0,UPI,11.7,4,Low,Premium,12,6,0
O038213,2025-12-14 17:42:33.993849,C00014,P00946,Fashion,166.38,3.33,0.2493,53,8,1,0.125,1,20.9,Credit Card,13.7,4,Medium,Budget,12,6,0
O038214,2025-12-14 17:55:40.253506,C00771,P01938,Footwear,455.5,3.9,0.1767,48,10,3,0.3,1,0.0,COD,36.7,3,Low,Budget,12,6,0
O038215,2025-12-14 18:08:46.513162,C04644,P00673,Footwear,157.92,3.86,0.1636,21,9,0,0.0,4,25.6,UPI,5.8,2,High,Budget,12,6,0
O038216,2025-12-14 18:21:52.772819,C05155,P02242,Beauty,707.54,4.96,0.0632,55,4,0,0.0,1,31.3,COD,8.7,3,High,Mid,12,6,0
O038217,2025-12-14 18:34:59.032475,C07781,P01857,Electronics,388.39,3.05,0.1095,42,14,0,0.0,1,0.0,UPI,10.3,3,Low,Budget,12,6,0
O038218,2025-12-14 18:48:05.292132,C06546,P01130,Electronics,952.71,3.72,0.0898,48,7,0,0.0,1,17.4,UPI,30.3,4,Medium,Mid,12,6,0
O038219,2025-12-14 19:01:11.551788,C00022,P00007,Electronics,1947.2,3.35,0.1207,35,7,1,0.1429,1,9.2,Credit Card,3.8,3,Low,Premium,12,6,0
O038220,2025-12-14 19:14:17.811445,C01746,P00064,Beauty,1142.43,3.59,0.116,64,11,1,0.0909,1,16.4,Debit Card,21.5,2,Medium,Mid,12,6,0
O038221,2025-12-14 19:27:24.071101,C05504,P01578,Books,458.61,2.98,0.0241,52,12,5,0.4167,2,15.8,Credit Card,12.6,3,Medium,Budget,12,6,1
O038222,2025-12-14 19:40:30.330758,C03643,P01000,Fashion,660.86,3.95,0.2762,61,4,3,0.75,1,14.8,UPI,13.0,2,Medium,Mid,12,6,1
O038223,2025-12-14 19:53:36.590414,C00132,P01134,Beauty,594.92,4.79,0.0737,44,9,1,0.1111,1,3.0,Debit Card,5.2,3,Low,Mid,12,6,0
O038224,2025-12-14 20:06:42.850071,C02655,P01210,Home & Kitchen,493.25,3.38,0.1058,57,6,2,0.3333,2,29.6,UPI,44.0,3,High,Budget,12,6,1
O038225,2025-12-14 20:19:49.109727,C03647,P01934,Electronics,1957.3,3.89,0.1285,48,8,0,0.0,1,6.6,Wallet,15.7,3,Low,Premium,12,6,0
O038226,2025-12-14 20:32:55.369384,C01458,P00738,Fashion,1586.62,3.75,0.251,39,10,4,0.4,2,9.0,UPI,14.9,3,Low,Premium,12,6,0
O038227,2025-12-14 20:46:01.629040,C04202,P01284,Books,885.03,3.98,0.0752,53,4,2,0.5,2,21.7,Debit Card,2.9,3,Medium,Mid,12,6,0
O038228,2025-12-14 20:59:07.888697,C00262,P02192,Books,2140.4,4.24,0.0205,26,6,1,0.1667,1,34.9,Credit Card,31.0,3,High,Premium,12,6,1
O038229,2025-12-14 21:12:14.148353,C07986,P01686,Home & Kitchen,205.91,4.15,0.0929,21,11,6,0.5455,2,21.2,UPI,2.3,2,Medium,Budget,12,6,0
O038230,2025-12-14 21:25:20.408010,C05309,P01203,Footwear,952.34,3.73,0.2078,21,8,0,0.0,1,13.1,UPI,6.9,4,Medium,Mid,12,6,1
O038231,2025-12-14 21:38:26.667666,C05012,P01197,Home & Kitchen,1815.92,3.32,0.1395,20,2,0,0.0,1,12.4,Credit Card,15.1,4,Medium,Premium,12,6,1
O038232,2025-12-14 21:51:32.927323,C01943,P00771,Fashion,3934.98,3.44,0.2598,59,5,0,0.0,1,18.1,Wallet,10.7,3,Medium,Premium,12,6,0
O038233,2025-12-14 22:04:39.186979,C01939,P01172,Fashion,3601.07,3.58,0.2247,63,10,0,0.0,1,20.9,COD,10.5,3,Medium,Premium,12,6,0
O038234,2025-12-14 22:17:45.446636,C02012,P00980,Home & Kitchen,2607.11,4.11,0.1596,36,10,2,0.2,2,10.8,Debit Card,38.6,3,Medium,Premium,12,6,0
O038235,2025-12-14 22:30:51.706292,C07501,P01411,Home & Kitchen,3580.6,4.14,0.1311,58,5,1,0.2,1,6.4,UPI,3.6,4,Low,Premium,12,6,0
O038236,2025-12-14 22:43:57.965949,C07069,P00318,Footwear,853.38,4.17,0.1657,47,5,1,0.2,1,21.8,Debit Card,22.9,2,Medium,Mid,12,6,0
O038237,2025-12-14 22:57:04.225605,C05281,P02171,Footwear,223.29,4.03,0.2155,51,7,2,0.2857,1,2.7,Credit Card,9.4,4,Low,Budget,12,6,1
O038238,2025-12-14 23:10:10.485262,C03208,P01021,Fashion,150.0,4.38,0.2533,56,12,2,0.1667,1,38.6,COD,11.9,3,High,Budget,12,6,0
O038239,2025-12-14 23:23:16.744918,C00547,P01573,Books,1049.3,4.44,0.1019,38,6,1,0.1667,1,24.1,Credit Card,7.5,3,Medium,Mid,12,6,0
O038240,2025-12-14 23:36:23.004575,C03347,P00254,Footwear,451.52,4.45,0.2107,46,4,2,0.5,1,20.6,Credit Card,12.4,3,Medium,Budget,12,6,1
O038241,2025-12-14 23:49:29.264231,C07890,P01171,Electronics,1641.22,4.17,0.1107,26,9,2,0.2222,2,3.1,UPI,13.2,3,Low,Premium,12,6,0
O038242,2025-12-15 00:02:35.523888,C06068,P00995,Fashion,644.47,4.03,0.237,28,8,3,0.375,1,21.8,UPI,14.7,3,Medium,Mid,12,0,1
O038243,2025-12-15 00:15:41.783544,C05077,P01896,Fashion,604.05,3.69,0.1974,33,6,1,0.1667,1,19.2,Credit Card,7.4,2,Medium,Mid,12,0,0
O038244,2025-12-15 00:28:48.043201,C06581,P01701,Fashion,3150.12,3.94,0.2277,39,8,2,0.25,3,31.7,UPI,43.3,3,High,Premium,12,0,1
O038245,2025-12-15 00:41:54.302857,C04443,P02488,Home & Kitchen,1848.21,3.48,0.1327,50,6,0,0.0,3,0.0,UPI,16.3,3,Low,Premium,12,0,0
O038246,2025-12-15 00:55:00.562514,C05184,P00294,Beauty,1073.92,4.49,0.0469,59,8,1,0.125,1,26.4,COD,20.9,4,High,Mid,12,0,0
O038247,2025-12-15 01:08:06.822170,C03079,P00685,Books,5219.62,4.79,0.1187,27,11,1,0.0909,2,5.8,UPI,57.7,3,Low,Luxury,12,0,0
O038248,2025-12-15 01:21:13.081827,C00305,P01094,Electronics,651.57,3.77,0.1563,43,2,0,0.0,1,17.0,Credit Card,31.4,3,Medium,Mid,12,0,0
O038249,2025-12-15 01:34:19.341483,C04375,P00317,Beauty,1761.12,4.05,0.0599,32,8,1,0.125,2,14.0,UPI,4.1,3,Medium,Premium,12,0,0
O038250,2025-12-15 01:47:25.601140,C01141,P01896,Fashion,604.05,3.69,0.1974,59,4,2,0.5,1,0.0,UPI,10.0,3,Low,Mid,12,0,1
O038251,2025-12-15 02:00:31.860796,C02933,P00725,Beauty,470.37,3.34,0.0938,25,12,0,0.0,1,8.0,UPI,18.1,2,Low,Budget,12,0,0
O038252,2025-12-15 02:13:38.120453,C04699,P00369,Electronics,2556.63,3.86,0.0713,32,8,0,0.0,1,25.7,COD,21.2,2,High,Premium,12,0,0
O038253,2025-12-15 02:26:44.380109,C05016,P01172,Fashion,3601.07,3.58,0.2247,62,4,1,0.25,1,21.6,Wallet,6.3,2,Medium,Premium,12,0,1
O038254,2025-12-15 02:39:50.639765,C02589,P02191,Home & Kitchen,906.0,3.61,0.1435,63,15,3,0.2,2,3.5,Credit Card,2.5,3,Low,Mid,12,0,0
O038255,2025-12-15 02:52:56.899422,C07118,P02158,Beauty,2714.02,3.61,0.0467,47,7,0,0.0,1,19.0,UPI,10.8,2,Medium,Premium,12,0,0
O038256,2025-12-15 03:06:03.159078,C05912,P02125,Books,1375.7,3.14,0.0445,33,3,0,0.0,1,0.1,UPI,22.8,3,Low,Mid,12,0,0
O038257,2025-12-15 03:19:09.418735,C01952,P01770,Home & Kitchen,2401.51,4.25,0.1387,46,5,3,0.6,1,35.4,UPI,2.5,3,High,Premium,12,0,1
O038258,2025-12-15 03:32:15.678391,C04546,P02090,Fashion,2748.22,3.51,0.2443,53,8,4,0.5,2,8.9,Credit Card,13.2,2,Low,Premium,12,0,0
O038259,2025-12-15 03:45:21.938048,C05891,P01587,Sports,434.7,4.2,0.0888,52,5,1,0.2,1,22.0,Debit Card,26.1,3,Medium,Budget,12,0,0
O038260,2025-12-15 03:58:28.197704,C03249,P02296,Fashion,1501.55,4.13,0.2326,24,7,2,0.2857,2,5.8,UPI,12.2,4,Low,Premium,12,0,0
O038261,2025-12-15 04:11:34.457361,C07402,P01664,Footwear,2073.57,3.84,0.2353,59,7,0,0.0,1,17.6,UPI,29.8,4,Medium,Premium,12,0,1
O038262,2025-12-15 04:24:40.717017,C06756,P02083,Electronics,1687.94,3.65,0.0851,61,9,2,0.2222,1,0.0,Debit Card,27.5,2,Low,Premium,12,0,0
O038263,2025-12-15 04:37:46.976674,C01114,P02095,Home & Kitchen,515.44,4.02,0.1615,31,13,1,0.0769,1,28.9,Credit Card,31.2,3,High,Mid,12,0,0
O038264,2025-12-15 04:50:53.236330,C03908,P01430,Fashion,568.69,3.57,0.2581,63,9,3,0.3333,1,15.3,Credit Card,7.8,2,Medium,Mid,12,0,0
O038265,2025-12-15 05:03:59.495987,C01459,P00995,Fashion,644.47,4.03,0.237,30,13,2,0.1538,1,9.8,UPI,20.7,2,Low,Mid,12,0,1
O038266,2025-12-15 05:17:05.755643,C05049,P00391,Sports,1271.01,3.85,0.1417,31,10,4,0.4,1,21.8,COD,13.3,3,Medium,Mid,12,0,0
O038267,2025-12-15 05:30:12.015300,C07484,P00117,Beauty,2405.79,4.45,0.0973,26,7,0,0.0,2,29.3,Credit Card,10.3,3,High,Premium,12,0,0
O038268,2025-12-15 05:43:18.274956,C01589,P02340,Sports,1176.43,3.26,0.0761,58,8,5,0.625,1,17.1,UPI,3.1,2,Medium,Mid,12,0,0
O038269,2025-12-15 05:56:24.534613,C07210,P00943,Beauty,475.56,4.27,0.1253,61,8,1,0.125,2,18.2,UPI,2.2,3,Medium,Budget,12,0,0
O038270,2025-12-15 06:09:30.794269,C02369,P00153,Sports,452.39,3.68,0.086,25,6,2,0.3333,1,45.8,Debit Card,8.5,3,Very High,Budget,12,0,0
O038271,2025-12-15 06:22:37.053926,C01221,P01621,Footwear,414.05,4.25,0.1888,48,14,3,0.2143,1,16.3,Debit Card,15.6,3,Medium,Budget,12,0,0
O038272,2025-12-15 06:35:43.313582,C03821,P00901,Sports,903.28,3.98,0.1121,23,6,2,0.3333,1,39.0,Credit Card,25.8,4,High,Mid,12,0,1
O038273,2025-12-15 06:48:49.573239,C06188,P00574,Beauty,5708.26,3.88,0.1053,63,7,3,0.4286,2,14.0,Debit Card,8.3,4,Medium,Luxury,12,0,0
O038274,2025-12-15 07:01:55.832895,C02644,P02351,Home & Kitchen,2346.87,3.52,0.0716,39,7,1,0.1429,3,1.2,UPI,13.3,5,Low,Premium,12,0,0
O038275,2025-12-15 07:15:02.092552,C07629,P00759,Books,819.52,4.21,0.02,51,6,3,0.5,2,0.0,Credit Card,2.0,2,Low,Mid,12,0,0
O038276,2025-12-15 07:28:08.352208,C06884,P02066,Footwear,367.81,3.76,0.1751,26,8,2,0.25,1,7.1,COD,28.6,2,Low,Budget,12,0,0
O038277,2025-12-15 07:41:14.611865,C01269,P01617,Electronics,1152.9,4.48,0.1125,62,8,0,0.0,1,8.9,UPI,13.4,3,Low,Mid,12,0,0
O038278,2025-12-15 07:54:20.871521,C01808,P01205,Sports,5070.84,3.68,0.1626,40,8,1,0.125,1,16.8,COD,11.6,3,Medium,Luxury,12,0,0
O038279,2025-12-15 08:07:27.131178,C03038,P01374,Electronics,5182.37,3.75,0.0598,25,3,2,0.6667,1,13.4,Credit Card,5.8,4,Medium,Luxury,12,0,0
O038280,2025-12-15 08:20:33.390834,C07096,P00509,Footwear,740.41,4.62,0.2337,64,4,0,0.0,1,10.4,COD,24.5,4,Medium,Mid,12,0,0
O038281,2025-12-15 08:33:39.650491,C07493,P02181,Electronics,467.69,4.26,0.1818,27,14,5,0.3571,1,17.1,UPI,32.7,2,Medium,Budget,12,0,0
O038282,2025-12-15 08:46:45.910147,C01894,P01806,Footwear,896.72,4.14,0.2278,51,7,2,0.2857,1,3.4,Wallet,21.4,2,Low,Mid,12,0,1
O038283,2025-12-15 08:59:52.169804,C06325,P01457,Books,4938.47,4.53,0.1063,62,9,1,0.1111,3,6.7,Credit Card,17.0,2,Low,Premium,12,0,0
O038284,2025-12-15 09:12:58.429460,C02621,P02247,Electronics,375.45,3.04,0.0984,57,9,2,0.2222,2,35.2,Credit Card,31.2,3,High,Budget,12,0,0
O038285,2025-12-15 09:26:04.689117,C06261,P01899,Sports,1237.06,4.7,0.1199,23,9,0,0.0,1,10.7,Credit Card,8.3,2,Medium,Mid,12,0,0
O038286,2025-12-15 09:39:10.948773,C05613,P00918,Fashion,5118.66,3.79,0.2692,48,7,0,0.0,1,6.4,UPI,29.2,4,Low,Luxury,12,0,0
O038287,2025-12-15 09:52:17.208430,C02332,P02432,Home & Kitchen,1731.58,4.12,0.1396,58,9,0,0.0,2,35.4,COD,1.4,2,High,Premium,12,0,0
O038288,2025-12-15 10:05:23.468086,C01901,P01857,Electronics,388.39,3.05,0.1095,43,10,1,0.1,2,11.0,Debit Card,2.9,2,Medium,Budget,12,0,1
O038289,2025-12-15 10:18:29.727743,C05916,P00581,Electronics,1764.44,3.3,0.1448,18,8,0,0.0,1,31.9,UPI,34.1,3,High,Premium,12,0,1
O038290,2025-12-15 10:31:35.987399,C03684,P00043,Fashion,425.87,3.58,0.2224,44,13,4,0.3077,1,47.2,Credit Card,26.9,3,Very High,Budget,12,0,0
O038291,2025-12-15 10:44:42.247056,C05291,P01823,Fashion,197.08,4.13,0.2029,56,5,0,0.0,2,0.8,Credit Card,15.3,3,Low,Budget,12,0,0
O038292,2025-12-15 10:57:48.506712,C02285,P01069,Beauty,4389.16,4.36,0.1085,50,6,2,0.3333,1,16.6,Debit Card,24.8,3,Medium,Premium,12,0,0
O038293,2025-12-15 11:10:54.766369,C07687,P01686,Home & Kitchen,205.91,4.15,0.0929,21,11,2,0.1818,1,3.5,Credit Card,2.1,3,Low,Budget,12,0,0
O038294,2025-12-15 11:24:01.026025,C06336,P01498,Electronics,1269.27,4.56,0.06,26,8,3,0.375,1,16.7,Debit Card,14.6,2,Medium,Mid,12,0,0
O038295,2025-12-15 11:37:07.285682,C00752,P02198,Fashion,2393.19,3.7,0.2969,24,9,1,0.1111,1,23.5,UPI,9.4,2,Medium,Premium,12,0,0
O038296,2025-12-15 11:50:13.545338,C00564,P00811,Fashion,3797.36,3.61,0.3036,26,4,0,0.0,1,4.4,COD,8.1,3,Low,Premium,12,0,0
O038297,2025-12-15 12:03:19.804995,C01654,P00589,Home & Kitchen,956.81,4.08,0.151,45,5,2,0.4,1,10.2,UPI,20.9,3,Medium,Mid,12,0,0
O038298,2025-12-15 12:16:26.064651,C00749,P00919,Beauty,1431.68,4.19,0.0851,32,11,2,0.1818,3,32.3,UPI,17.8,4,High,Mid,12,0,0
O038299,2025-12-15 12:29:32.324308,C00686,P01316,Electronics,788.05,4.75,0.1627,55,12,5,0.4167,1,29.1,UPI,4.8,2,High,Mid,12,0,0
O038300,2025-12-15 12:42:38.583964,C04888,P01283,Home & Kitchen,545.6,3.65,0.1149,43,4,1,0.25,4,34.3,Debit Card,6.5,2,High,Mid,12,0,0
O038301,2025-12-15 12:55:44.843621,C05126,P01033,Fashion,869.72,3.79,0.1642,53,11,2,0.1818,1,0.0,UPI,16.5,3,Low,Mid,12,0,0
O038302,2025-12-15 13:08:51.103277,C04766,P02085,Electronics,1826.47,3.75,0.1148,25,4,1,0.25,1,30.5,Wallet,7.2,3,High,Premium,12,0,0
O038303,2025-12-15 13:21:57.362934,C03740,P01787,Footwear,6472.77,3.73,0.2721,57,10,2,0.2,2,12.4,COD,2.8,2,Medium,Luxury,12,0,1
O038304,2025-12-15 13:35:03.622590,C03459,P02152,Beauty,2673.04,3.63,0.1013,57,10,0,0.0,2,35.8,UPI,8.9,4,High,Premium,12,0,0
O038305,2025-12-15 13:48:09.882247,C04649,P02103,Books,422.04,3.76,0.0853,31,5,3,0.6,1,24.0,Wallet,5.3,3,Medium,Budget,12,0,0
O038306,2025-12-15 14:01:16.141903,C02955,P00766,Home & Kitchen,1528.15,3.61,0.1653,31,7,4,0.5714,2,34.7,Debit Card,29.8,4,High,Premium,12,0,1
O038307,2025-12-15 14:14:22.401560,C02552,P00069,Beauty,1615.32,5.0,0.0994,33,11,2,0.1818,2,21.6,COD,10.8,3,Medium,Premium,12,0,0
O038308,2025-12-15 14:27:28.661216,C06872,P01419,Sports,1693.9,2.79,0.1488,44,9,2,0.2222,1,18.5,UPI,4.6,2,Medium,Premium,12,0,0
O038309,2025-12-15 14:40:34.920873,C00414,P01797,Books,2079.16,3.82,0.0905,24,9,0,0.0,1,16.0,UPI,13.7,3,Medium,Premium,12,0,0
O038310,2025-12-15 14:53:41.180529,C04202,P02450,Footwear,173.85,3.89,0.2366,53,4,2,0.5,1,22.5,COD,15.6,3,Medium,Budget,12,0,0
O038311,2025-12-15 15:06:47.440186,C02981,P01212,Books,2789.46,4.3,0.0543,51,7,3,0.4286,2,5.7,UPI,8.0,3,Low,Premium,12,0,1
O038312,2025-12-15 15:19:53.699842,C05331,P01926,Beauty,789.77,3.1,0.0935,44,6,1,0.1667,3,14.9,COD,28.2,2,Medium,Mid,12,0,0
O038313,2025-12-15 15:32:59.959498,C05571,P01928,Electronics,1396.94,3.91,0.0517,53,6,0,0.0,1,21.3,Debit Card,9.1,2,Medium,Mid,12,0,0
O038314,2025-12-15 15:46:06.219155,C06702,P00203,Electronics,806.33,4.25,0.0598,19,11,3,0.2727,1,22.0,UPI,13.4,3,Medium,Mid,12,0,0
O038315,2025-12-15 15:59:12.478811,C03365,P01189,Home & Kitchen,547.75,3.74,0.0542,25,12,0,0.0,1,23.2,Credit Card,8.3,4,Medium,Mid,12,0,0
O038316,2025-12-15 16:12:18.738468,C05581,P00343,Books,836.34,4.06,0.02,43,7,0,0.0,1,24.4,Credit Card,5.8,3,Medium,Mid,12,0,0
O038317,2025-12-15 16:25:24.998124,C03462,P02249,Electronics,249.63,4.11,0.0932,62,8,1,0.125,1,32.1,COD,4.5,3,High,Budget,12,0,0
O038318,2025-12-15 16:38:31.257781,C05630,P01673,Sports,1655.06,4.16,0.0966,19,9,1,0.1111,1,18.7,UPI,9.8,2,Medium,Premium,12,0,0
O038319,2025-12-15 16:51:37.517437,C03433,P01304,Sports,2045.14,4.48,0.0906,27,7,1,0.1429,1,26.7,Credit Card,27.9,3,High,Premium,12,0,0
O038320,2025-12-15 17:04:43.777094,C00875,P00058,Fashion,1271.76,4.15,0.2148,50,10,0,0.0,1,12.1,UPI,10.3,3,Medium,Mid,12,0,0
O038321,2025-12-15 17:17:50.036750,C05591,P01165,Sports,261.17,4.35,0.0489,21,6,0,0.0,2,40.0,COD,13.1,4,High,Budget,12,0,0
O038322,2025-12-15 17:30:56.296407,C01345,P01311,Footwear,890.91,4.3,0.1819,26,5,3,0.6,1,10.1,UPI,19.1,3,Medium,Mid,12,0,1
O038323,2025-12-15 17:44:02.556063,C04297,P00960,Footwear,1044.97,4.21,0.2009,38,5,1,0.2,1,19.2,UPI,17.0,2,Medium,Mid,12,0,0
O038324,2025-12-15 17:57:08.815720,C00318,P01569,Footwear,2196.84,4.38,0.2142,52,14,2,0.1429,1,28.1,UPI,23.1,2,High,Premium,12,0,0
O038325,2025-12-15 18:10:15.075376,C06599,P00799,Books,388.38,3.61,0.0796,24,5,2,0.4,1,9.4,UPI,10.9,3,Low,Budget,12,0,0
O038326,2025-12-15 18:23:21.335033,C03195,P00437,Books,985.94,3.95,0.0853,52,11,1,0.0909,2,25.2,UPI,12.8,4,High,Mid,12,0,0
O038327,2025-12-15 18:36:27.594689,C00578,P02260,Footwear,1961.87,4.21,0.2597,42,9,0,0.0,3,15.8,COD,17.4,2,Medium,Premium,12,0,0
O038328,2025-12-15 18:49:33.854346,C01596,P02493,Home & Kitchen,531.03,4.27,0.1179,25,2,2,1.0,1,10.1,COD,5.3,3,Medium,Mid,12,0,1
O038329,2025-12-15 19:02:40.114002,C03505,P02006,Beauty,1444.36,4.27,0.0956,18,6,0,0.0,1,2.7,Credit Card,6.5,2,Low,Mid,12,0,0
O038330,2025-12-15 19:15:46.373659,C04592,P02318,Electronics,576.0,4.22,0.085,19,4,0,0.0,3,14.9,UPI,67.9,4,Medium,Mid,12,0,0
O038331,2025-12-15 19:28:52.633315,C04116,P01203,Footwear,952.34,3.73,0.2078,40,8,0,0.0,1,26.1,UPI,5.1,4,High,Mid,12,0,0
O038332,2025-12-15 19:41:58.892972,C02441,P01257,Fashion,1557.98,4.33,0.1891,35,6,0,0.0,2,12.1,UPI,31.1,4,Medium,Premium,12,0,0
O038333,2025-12-15 19:55:05.152628,C02104,P00452,Beauty,1812.05,4.01,0.082,24,6,2,0.3333,3,13.8,Debit Card,29.1,3,Medium,Premium,12,0,0
O038334,2025-12-15 20:08:11.412285,C00221,P02080,Electronics,3652.06,3.6,0.0775,23,9,2,0.2222,1,27.3,Debit Card,3.5,3,High,Premium,12,0,0
O038335,2025-12-15 20:21:17.671941,C01378,P02137,Sports,417.72,4.28,0.1527,53,5,2,0.4,1,16.1,COD,9.2,3,Medium,Budget,12,0,0
O038336,2025-12-15 20:34:23.931598,C07382,P01661,Home & Kitchen,3224.83,3.73,0.0773,19,8,2,0.25,1,35.3,Debit Card,16.2,3,High,Premium,12,0,0
O038337,2025-12-15 20:47:30.191254,C05836,P00655,Fashion,331.5,3.51,0.2608,58,7,3,0.4286,1,6.6,Wallet,17.8,3,Low,Budget,12,0,1
O038338,2025-12-15 21:00:36.450911,C01000,P00862,Home & Kitchen,986.21,3.46,0.0788,42,9,0,0.0,2,16.8,Credit Card,3.0,1,Medium,Mid,12,0,0
O038339,2025-12-15 21:13:42.710567,C06311,P01799,Books,565.26,3.51,0.0564,40,5,0,0.0,1,14.3,Debit Card,14.9,4,Medium,Mid,12,0,0
O038340,2025-12-15 21:26:48.970224,C06389,P00535,Footwear,2009.42,3.71,0.226,28,6,0,0.0,2,5.0,UPI,18.9,3,Low,Premium,12,0,0
O038341,2025-12-15 21:39:55.229880,C00742,P01950,Footwear,1667.65,3.42,0.2314,53,10,1,0.1,1,20.8,UPI,22.5,4,Medium,Premium,12,0,0
O038342,2025-12-15 21:53:01.489537,C03219,P00171,Fashion,3052.6,4.25,0.2385,64,9,0,0.0,1,2.8,Wallet,15.7,3,Low,Premium,12,0,0
O038343,2025-12-15 22:06:07.749193,C07948,P00173,Home & Kitchen,1653.47,4.84,0.1514,27,11,0,0.0,1,18.3,UPI,35.3,4,Medium,Premium,12,0,0
O038344,2025-12-15 22:19:14.008850,C00320,P01652,Beauty,1522.82,3.68,0.1235,54,13,1,0.0769,1,22.4,UPI,26.7,3,Medium,Premium,12,0,0
O038345,2025-12-15 22:32:20.268506,C00018,P02046,Books,1026.73,3.63,0.0265,24,14,4,0.2857,1,14.2,Credit Card,7.4,2,Medium,Mid,12,0,0
O038346,2025-12-15 22:45:26.528163,C01458,P01574,Footwear,2560.58,4.02,0.1953,39,10,4,0.4,1,27.9,Credit Card,6.7,2,High,Premium,12,0,0
O038347,2025-12-15 22:58:32.787819,C05582,P00292,Beauty,1171.61,4.32,0.0793,57,9,0,0.0,1,8.0,COD,28.0,3,Low,Mid,12,0,0
O038348,2025-12-15 23:11:39.047476,C03025,P02090,Fashion,2748.22,3.51,0.2443,35,9,0,0.0,1,9.1,Debit Card,38.7,3,Low,Premium,12,0,1
O038349,2025-12-15 23:24:45.307132,C05558,P02200,Home & Kitchen,403.48,3.72,0.1388,30,9,1,0.1111,1,15.7,Credit Card,6.6,3,Medium,Budget,12,0,0
O038350,2025-12-15 23:37:51.566789,C05182,P01256,Fashion,1030.45,3.01,0.2571,54,15,7,0.4667,2,18.4,Credit Card,8.0,3,Medium,Mid,12,0,0
O038351,2025-12-15 23:50:57.826445,C07294,P00499,Beauty,2083.06,3.89,0.0745,34,9,1,0.1111,2,0.0,Credit Card,21.2,3,Low,Premium,12,0,0
O038352,2025-12-16 00:04:04.086102,C02519,P01252,Electronics,1639.8,4.03,0.0718,24,6,3,0.5,3,18.8,Debit Card,7.6,3,Medium,Premium,12,1,0
O038353,2025-12-16 00:17:10.345758,C00528,P02143,Footwear,1362.3,4.32,0.1705,24,5,0,0.0,2,0.0,Credit Card,29.0,4,Low,Mid,12,1,1
O038354,2025-12-16 00:30:16.605415,C06108,P01942,Fashion,494.68,4.17,0.2113,54,14,2,0.1429,1,5.3,Credit Card,19.3,3,Low,Budget,12,1,1
O038355,2025-12-16 00:43:22.865071,C05982,P00153,Sports,452.39,3.68,0.086,55,5,1,0.2,1,43.8,Credit Card,28.6,4,Very High,Budget,12,1,0
O038356,2025-12-16 00:56:29.124728,C01460,P00566,Beauty,2693.03,3.64,0.0511,42,9,2,0.2222,1,21.6,UPI,22.9,2,Medium,Premium,12,1,0
O038357,2025-12-16 01:09:35.384384,C07890,P02353,Home & Kitchen,206.83,4.27,0.1514,26,9,2,0.2222,1,21.2,COD,44.5,4,Medium,Budget,12,1,1
O038358,2025-12-16 01:22:41.644041,C07916,P02289,Books,4057.66,3.61,0.0244,62,11,2,0.1818,2,32.7,Credit Card,25.4,3,High,Premium,12,1,0
O038359,2025-12-16 01:35:47.903697,C02196,P01064,Fashion,557.98,3.95,0.3135,56,9,0,0.0,1,18.1,UPI,9.7,3,Medium,Mid,12,1,0
O038360,2025-12-16 01:48:54.163354,C05678,P00509,Footwear,740.41,4.62,0.2337,35,5,0,0.0,3,19.2,COD,39.6,3,Medium,Mid,12,1,0
O038361,2025-12-16 02:02:00.423010,C00388,P01110,Electronics,715.19,4.11,0.0494,57,7,0,0.0,1,15.2,Credit Card,18.4,3,Medium,Mid,12,1,0
O038362,2025-12-16 02:15:06.682667,C05266,P02124,Beauty,1793.31,4.65,0.0732,59,4,0,0.0,1,40.4,Credit Card,24.2,2,Very High,Premium,12,1,0
O038363,2025-12-16 02:28:12.942323,C02665,P01089,Home & Kitchen,3221.07,4.57,0.125,28,6,1,0.1667,1,27.7,COD,18.3,4,High,Premium,12,1,0
